species,avg,stdev,lower95,upper95
canwar,0.09989778614213475,0.0010615351674282938,0.0978171772139753,0.1019783950702942
canwre,0.10022377529498058,0.0017254498605817627,0.09684189356824033,0.10360565702172084
carchi,0.10002651536290025,6.784453998475163e-4,0.09869676237919911,0.10135626834660139
carwre,0.10007000353934083,6.138341569986687e-4,0.09886688859162343,0.10127311848705822
casfin,0.10004801219504558,0.0010034716252818677,0.09808120780949312,0.10201481658059805
caskin,0.10012449926725807,0.0010937705255672794,0.0979807090371462,0.10226828949736994
casspa,0.10003591130273308,0.0011194779559807477,0.09784173450901082,0.10223008809645534
caster1,0.09924911073748262,0.009198275189363038,0.08122049136633107,0.11727773010863417
casvir,0.10008197163694245,9.554512293495778e-4,0.09820928722741727,0.10195465604646763
categr,0.10019142784234264,0.0030487607481853233,0.0942158567758994,0.10616699890878588
cavswa,0.09991458986543053,0.0013874023329949617,0.09719528129276041,0.10263389843810065
cedwax,0.09999956984699195,3.538865346384371e-4,0.0993059522391006,0.10069318745488329
cerwar,0.09971127311970676,0.002362596408814028,0.09508058415843126,0.10434196208098226
chbchi,0.09994755198490378,0.0016755880395282177,0.09666339942742848,0.10323170454237908
chclon,0.10010520279024662,0.001224198770860796,0.09770577319935947,0.10250463238113378
chirav,0.10043000205735503,0.002053831967096662,0.09640449140184557,0.10445551271286449
chispa,0.10003507325103088,2.748189336122555e-4,0.09949642814115085,0.1005737183609109
chiswi,0.10015019200351445,0.002067356317545566,0.09609817362112515,0.10420221038590376
chswar,0.09996918961737457,7.852302764789611e-4,0.09843013827547581,0.10150824095927333
chwwid,0.10013091172843351,0.0010468673179114738,0.09807905178532703,0.10218277167154
cintea,0.10014758992900998,0.0017691607497233972,0.09668003485955212,0.10361514499846783
clagre,0.10081375244731679,0.01031539218066212,0.08059558377321903,0.12103192112141455
clanut,0.10009728277275719,0.0013216037056432985,0.09750693950969633,0.10268762603581805
clcspa,0.09986922573456275,5.687680829745977e-4,0.09875444029193253,0.10098401117719297
cliswa,0.10001804246684447,4.592947408379799e-4,0.09911782477480202,0.10091826015888691
cogdov,0.09970625366573338,0.0023889072459470405,0.09502399546367718,0.10438851186778958
comgal1,0.10074074273005199,0.0035261475909848113,0.09382949345172176,0.10765199200838221
comgol,0.10057396290559799,0.002977091937976363,0.09473886270716432,0.10640906310403166
comgra,0.10103387848263469,0.008854547194123744,0.08367896598215216,0.11838879098311722
comloo,0.09995729474203069,0.0027581782443383443,0.09455126538312754,0.10536332410093384
commer,0.10139810499981275,0.00517125206774595,0.09126245094703068,0.11153375905259481
comnig,0.099927263989769,4.331193423569864e-4,0.09907835007874931,0.1007761779007887
compoo,0.09998784395368036,8.048850977540554e-4,0.09841026916208241,0.10156541874527832
comrav,0.10000650416026892,3.9969719344100623e-4,0.09922309766112454,0.1007899106594133
comred,0.09996457877521461,6.705614826307245e-4,0.09865027826925839,0.10127887928117084
comter,0.09812193324542921,0.014667893637088557,0.06937286171673565,0.12687100477412278
comyel,0.09996153444115276,3.706217582442135e-4,0.0992351157949941,0.10068795308731142
conwar,0.10036162960463646,0.0030096624496785502,0.0944626912032665,0.10626056800600642
coohaw,0.09995844804531749,2.832050431884176e-4,0.0994033661606682,0.10051352992996679
corfly,0.1000435439097481,0.0014077522435678761,0.09728434951235505,0.10280273830714114
coshum,0.0999433348437385,0.0020350158026221097,0.09595470387059916,0.10393196581687784
coukin,0.09975854216054415,0.0038038971697958693,0.09230290370774424,0.10721418061334406
cowscj1,0.09970784661991579,0.002428713693632612,0.09494756778039587,0.1044681254594357
crithr,0.10014062230043351,0.0017098923441090461,0.09678923330597979,0.10349201129488723
cubthr,0.09968691145474767,0.0016689450626424377,0.0964157791319685,0.10295804377752685
daejun,0.09997681168371467,2.466798119569391e-4,0.09949331925227907,0.10046030411515026
dickci,0.09986976262504846,7.792827360235517e-4,0.09834236846244229,0.10139715678765462
doccor,0.09937800038103355,0.004507388834523594,0.0905435182653673,0.10821248249669979
dowwoo,0.09998040289882358,4.422259865273481e-4,0.09911363996522998,0.10084716583241718
dunlin,0.09998239117810885,0.006930410165927264,0.086398787252891407,0.1135659951033263
dusfly,0.10006539276818556,7.719310118529259e-4,0.09855240798495382,0.1015783775514173
dusgro,0.10026376241513361,0.0018299927828335037,0.09667697656077995,0.10385054826948728
eargre,0.09978343261277776,0.010797016466293184,0.07862128033884312,0.1209455848867124
easblu,0.10004167712734213,4.456193650382142e-4,0.09916826317186724,0.10091509108281703
easkin,0.09997237466745143,5.152932916776902e-4,0.09896239981576316,0.1009823495191397
easmea,0.09992855003917946,6.703175770728637e-4,0.09861472758811664,0.10124237249024227
easowl1,0.10003009128043179,6.487130464110685e-4,0.09875861370946609,0.10130156885139749
easpho,0.10005716965049631,4.091489757700813e-4,0.09925523765798695,0.10085910164300567
eastow,0.1000237561687492,5.833086255236494e-4,0.09888047126272284,0.10116704107477556
easwpw1,0.09979924679357761,0.0011861472624125676,0.09747439815924898,0.10212409542790625
eawpew,0.09994571667157891,4.7820595234659014e-4,0.09900843300497959,0.10088300033817822
evegro,0.10011440242732869,9.315518279267078e-4,0.09828856084459234,0.10194024401006505
ferhaw,0.1000236416000932,8.571334805541063e-4,0.09834365997820714,0.10170362322197925
fiespa,0.09995793585478094,4.8270281962970786e-4,0.0990118383283067,0.10090403338125517
fiscro,0.10021155977011978,0.0017841272655726545,0.09671467032959738,0.10370844921064218
forter,0.10051412213444338,0.0034530242294809935,0.09374619464466064,0.10728204962422613
foxspa,0.10003544152100138,6.342516705092804e-4,0.0987923082468032,0.10127857479519957
fragul,0.1010799268215721,0.005404810431699715,0.09048649837544066,0.11167335526770354
fuwduc,0.10103798055742827,0.004954440615254959,0.09132727695152855,0.11074868416332799
gadwal,0.10005499159582694,0.0011340384350798176,0.09783227626307049,0.10227770692858339
gamqua,0.09988373902316311,0.002048450077886804,0.09586877687050498,0.10389870117582124
gbbgul,0.10011747126603825,0.010749531768876134,0.07904838899904103,0.12118655353303547
gilfli,0.09990418949918421,0.003788917481696087,0.09247791123505988,0.10733046776330854
gilwoo,0.09966446384720257,0.003121378365710694,0.09354656225040961,0.10578236544399552
gloibi,0.10061030997807982,0.004454662193254483,0.09187917207930103,0.10934144787685861
gnttow,0.1000024326906698,6.616546208099373e-4,0.09870558963388232,0.10129927574745728
gnwtea,0.10013351523314734,0.001783773831183928,0.09663731852402684,0.10362971194226785
gockin,0.1000273435818901,5.081629851944947e-4,0.09903134413090889,0.1010233430328713
gocspa,0.09975362238706591,0.0014992437656705193,0.09681510460635169,0.10269214016778012
gofwoo,0.09982894605884213,0.0024593628881670495,0.09500859479803471,0.10464929731964955
goleag,0.10004548315016337,6.969115072095173e-4,0.09867953659603272,0.10141142970429402
gowwar,0.10009794718612243,0.0013737324665240333,0.09740543155173532,0.10279046282050953
graspa,0.09989395965581956,6.942020284208469e-4,0.09853332368011469,0.10125459563152442
grawar,0.09992537584129388,0.0027760672116034593,0.0944842841065511,0.10536646757603665
grbani,0.09991091119355829,0.006028465929286989,0.08809511797215579,0.11172670441496078
grbher3,0.09999796744196097,5.831761465638936e-4,0.09885494219469575,0.1011409926892262
grcfly,0.10003215076476778,5.118453781738935e-4,0.09902893382354695,0.1010353677059886
greegr,0.10003440187567564,0.0015738338638428399,0.09694968750254367,0.10311911624880761
greroa,0.0998474706828361,0.001362313549631234,0.09717733612555889,0.10251760524011332
gresca,0.10046605628939677,0.005945408811282495,0.08881305501928308,0.11211905755951046
greyel,0.09998633102031368,0.0012086340749926478,0.0976174082333281,0.10235525380729926
grhowl,0.09990893126886571,3.9954770297025903e-4,0.09912581777104401,0.10069204476668742
grnher,0.10006216570155231,6.158997910034917e-4,0.09885500211118546,0.10126932929191916
grnjay,0.09966476566443702,0.003984881052295864,0.09185439880193713,0.10747513252693691
grpchi,0.0997907257839131,0.0021039786394178753,0.09566692765065406,0.10391452391717214
grtgra,0.09987287571008731,0.00243203639800557,0.09510608436999639,0.10463966705017823
grycat,0.09999436634052825,4.813090524515419e-4,0.09905100059772322,0.10093773208333327
gryfly,0.09996591739857093,8.50962674180003e-4,0.09829803055717812,0.10163380423996374
gryjay,0.10004995988873706,9.357029610787262e-4,0.09821598208502276,0.10188393769245137
grykin,0.10011558505408175,0.016179196970964198,0.06840435899099193,0.13182681111717157
gryvir,0.0999775858283538,0.002033488719974582,0.09599194793720361,0.10396322371950398
gwfgoo,0.09978992599010375,0.0013631336191137636,0.097118184096640775,0.10246166788356673
gycthr,0.09990562099957974,7.705445633780407e-4,0.09839535365535879,0.10141588834380069
haiwoo,0.10000505028908697,5.140559686506513e-4,0.0989975005905317,0.10101259998764225
hamfly,0.10013300714809757,0.001130538502313501,0.0979171516835631,0.10234886261263204
harduc,0.09973846299928227,0.005900481084422594,0.08817352007381399,0.11130340592475055
harspa,0.09999826064747393,9.628844493975722e-4,0.09811100712665469,0.10188551416829317
henspa,0.09997262382083773,0.0018551152590881572,0.09633659791302494,0.10360864972865051
heptan,0.10003545757763092,0.0027816751343509825,0.094583374314303,0.10548754084095885
hergul,0.099016605508085,0.005951417450709614,0.08735182730469415,0.11068138371147584
herthr,0.10005134447974907,4.4503298939815893e-4,0.09917907982052868,0.10092360913896947
herwar,0.10012161172954093,0.0019872340556179235,0.0962266329805298,0.10401659047855205
hoared,0.10002123800524053,0.0030886662212847014,0.09396745221152251,0.10607502379895854
hoomer,0.099852337886466,0.0016914981098967267,0.09653700159106841,0.10316767418186358
hooori,0.09976438666931883,0.0019195406103137205,0.09600208707310394,0.10352668626553373
hoowar,0.10009871869191103,0.0010458231777649288,0.09804890526349178,0.10214853212033029
horgre,0.09950736202082253,0.00304654582041999,0.09353613221279934,0.10547859182884571
horlar,0.10010489632159149,8.372356183646108e-4,0.09846391450959685,0.10174587813358613
houfin,0.10000307290881048,9.149440590796699e-4,0.09820978255301432,0.10179636326460664
houwre,0.09999464579508566,3.043618968687815e-4,0.09939809647722285,0.10059119511294846
hrshaw,0.09980109474150695,0.004024680028489583,0.09191272188566736,0.10768946759734653
hudgod,0.09994256736671553,0.002093134844504607,0.0958400230714865,0.10404511166194456
hutvir,0.10000599163588234,0.002038560185628214,0.09601041367205104,0.10400156959971363
incdov,0.09975940912151388,0.00965607673303256,0.08083349872477005,0.1186853195182577
indbun,0.09996351359650281,5.225943210564713e-4,0.09893922872723213,0.10098779846577349
juntit1,0.10017325223508408,0.0018355996672444418,0.09657547688728498,0.10377102758288319
kenwar,0.09993370989030481,0.0011073493018774205,0.09776330525862506,0.10210411452198456
killde,0.0999249068325071,6.590553285938428e-4,0.09863315838846316,0.10121665527655103
kineid,0.10007183361153238,0.04248344889179187,0.016804273783620316,0.18333939343944444
kinrai4,0.10048936586919067,0.00373843727189447,0.09316202881627751,0.10781670292210384
labwoo,0.09992002763331775,0.0011764161374825336,0.09761425200385199,0.10222580326278352
laplon,0.10008515206046954,0.0017303269701197277,0.09669371119903487,0.10347659292190421
larbun,0.10018941400859227,0.0010411917006475642,0.09814867827532305,0.1022301497418615
larspa,0.09999045245802138,5.766775272101977e-4,0.09886016450468939,0.10112074041135337
lawgol,0.10028331333017362,0.0021625798354041547,0.09604465685278148,0.10452196980756577
lazbun,0.10003172178534143,6.422764081838316e-4,0.09877286002530113,0.10129058354538174
leabit,0.10030805387732068,0.0027213040985484853,0.09497429784416565,0.10564180991047571
leafly,0.09989781826093781,5.440434749215844e-4,0.0988314930500915,0.10096414347178412
leasan,0.09990705323014512,0.0017874231058235478,0.09640370394273097,0.10341040251755927
lecspa,0.0998157104357436,0.0011951833446388446,0.09747315108025147,0.10215826979123573
lecthr,0.09994396518305848,0.004354294421424609,0.09140954811706625,0.10847838224905071
lesgol,0.09998805631670564,8.98643946584543e-4,0.09822671418139993,0.10174939845201135
lesnig,0.09981907342443357,0.0016886107975727274,0.09650939626119102,0.10312875058767611
lessca,0.10010880218793235,0.0035153755170633516,0.09321866617448818,0.10699893820137651
lesyel,0.09993366406208017,0.0017286003587318477,0.09654560735896575,0.10332172076519458
lewwoo,0.09977886164929382,0.0019040879150923422,0.09604684933571284,0.10351087396287481
libher,0.10022662940708427,0.0015883068970823154,0.09711354788880293,0.1033397109253656
limpki,0.10080966665760278,0.007802495607058938,0.08551677526776727,0.1161025580474383
linspa,0.09995049554277632,3.3582513485261035e-4,0.099292278278465207,0.10060871280708744
lobcur,0.0998697190967652,0.0029173602582084094,0.09415169299067672,0.10558774520285369
lobdow,0.10024848316890962,0.0029370396390426515,0.09449188547638603,0.10600508086143322
lobthr,0.09961919049676908,0.0036753479364412334,0.09241550854134427,0.10682287245219389
loeowl,0.10000348436131479,0.001185854104645297,0.09767921031621,0.10232775840641957
logshr,0.09997705317168175,6.80383848712475e-4,0.09864350082820529,0.1013106055151582
lotduc,0.09823338244630239,0.013235657247090136,0.07229149424200573,0.12417527065059905
louwat,0.09992813501847564,9.028829737608652e-4,0.09815848438990435,0.10169778564704693
lucwar,0.0997336281972712,0.001953542692455919,0.0959046845200576,0.10356257187448481
macwar,0.10008818874652417,6.616836199142675e-4,0.0987912888514922,0.10138508864155614
magwar,0.09993928372490364,5.52458098269548e-4,0.09885646585229532,0.10102210159751196
mallar3,0.10008229311715648,0.0021203794081298623,0.09592634947722195,0.10423823675709101
margod,0.10042397755532144,0.01153720058996099,0.0778110643989979,0.12303689071164498
marwre,0.0999742447945003,7.976203587240228e-4,0.09841090889140122,0.10153758069759938
mcclon,0.10039727481519968,0.0020520121252419724,0.09637533104972541,0.10441921858067395
merlin,0.09996258392631079,4.897256255334887e-4,0.09900272170026515,0.10092244615235642
mewgul,0.09570746986195446,0.08946887287097287,-0.07965152096515236,0.27106646068906126
mexjay4,0.10038553284772035,0.006838213827385962,0.08698263374604387,0.11378843194939683
miskit,0.09990360057766029,9.403444968238355e-4,0.09806052536388557,0.10174667579143501
motduc,0.09990061461794117,0.004895746971568392,0.09030495055366712,0.10949627868221522
moublu,0.1000368227021512,6.876193191509086e-4,0.09868908883661541,0.10138455656768698
mouchi,0.09998836827262292,0.0011394042622733715,0.0977551359185671,0.10222160062667873
moudov,0.09998278041408223,3.6380110057585344e-4,0.09926973025695356,0.10069583057121091
mouplo,0.09981980105457623,0.0066785925404848415,0.08672975967522595,0.11290984243392652
mouqua,0.09998669825052427,0.0025770515206138805,0.09493567727012106,0.10503771923092747
mouwar,0.10008697452597914,0.0012735831168759492,0.09759075161690228,0.102583197435056
naswar,0.10001841925758588,5.192672610641728e-4,0.0990006554259001,0.10103618308927166
nopowl,0.10002984628052389,0.0014266388127922036,0.09723363420745117,0.10282605835359661
norbob,0.10000671422949323,7.61549536650062e-4,0.09851407713765911,0.10149935132132734
norcar,0.1000287621061051,4.3567404290193e-4,0.09917484098201731,0.1008826832301929
norfli,0.09998647386167418,1.8911813557825254e-4,0.0996158023159408,0.10035714540740756
norgos,0.09992255244384222,6.784409705926289e-4,0.09859280814148068,0.10125229674620377
norhar2,0.09995974404199796,4.999742111671632e-4,0.09897979458811032,0.10093969349588561
normoc,0.10001416045699821,4.918867100110095e-4,0.09905006250537662,0.10097825840861979
norpar,0.1000378907752186,7.253449000704701e-4,0.09861621477108048,0.10145956677935672
norpin,0.09984672041786552,0.0015073877795729468,0.09689224036990254,0.1028012004658285
norsho,0.10014289599257563,0.002779760022201999,0.0946945663490597,0.10559122563609155
norshr4,0.09994420941583965,5.16119780335049e-4,0.09893261464638295,0.10095580418529634
norwat,0.10001744107975827,5.784839997382558e-4,0.09888361244027129,0.10115126971924525
nrwswa,0.10002996303741941,8.20057119070176e-4,0.09842265108404187,0.10163727499079696
nstspa,0.0997853285993629,0.0014731353386360478,0.09689798333563625,0.10267267386308955
nswowl,0.10013535049145503,9.203101873233939e-4,0.09833154252430118,0.10193915845860888
nutwoo,0.09948936390799645,0.00295307547203371,0.09370133598281039,0.10527739183318252
oaktit,0.09955763872889747,0.003420089017302252,0.09285426425498507,0.10626101320280988
olispa,0.09960047414950964,0.0037560777618395273,0.09223856173630417,0.1069623865627151
olsfly,0.1000118298383223,4.834355079349629e-4,0.09906429624276977,0.10095936343387482
orcori,0.09997057643303875,4.708378794922099e-4,0.09904773418923402,0.10089341867684348
orcwar,0.09996503035235077,3.6889484113386697e-4,0.09924199646372839,0.10068806424097315
osprey,0.10032399909800041,0.001448995084748351,0.09748396873189365,0.10316402946410717
ovenbi1,0.10002268081031764,7.928282970745167e-4,0.09846873734805159,0.10157662427258368
pacwre1,0.09992483329211574,0.0016767154083178813,0.09663847109181269,0.10321119549241879
pagplo,0.09929408896523113,0.02518484372741132,0.049931795259504946,0.14865638267095732
paibun,0.09997881387498408,0.001033505956197392,0.0979531422008372,0.10200448554913097
palwar,0.1000483677161739,8.433618599661535e-4,0.09839537847064024,0.10170135696170755
pasfly,0.09980211756005836,0.0016564142076141283,0.09655554571313467,0.10304868940698204
pecsan,0.09976280405034298,0.0020315366239462445,0.09578099226740834,0.10374461583327761
perfal,0.10011874248381822,9.880194555474532e-4,0.09818222435094522,0.10205526061669122
phaino,0.10003247481240503,0.0019821943239945647,0.09614737393737569,0.10391757568743437
phivir,0.09988723483450875,5.575460072410639e-4,0.09879444466031626,0.10098002500870124
pibgre,0.10004597469457654,8.883093057864398e-4,0.09830488845523512,0.10178706093391797
pilwoo,0.10005570163712565,5.780057710181053e-4,0.09892281032593017,0.10118859294832114
pingro,0.09999704252019388,8.961978879918676e-4,0.09824049465972982,0.10175359038065794
pinjay,0.09994834332099224,0.0017076867731683255,0.09660127724558232,0.10329540939640217
pinsis,0.10002390040931132,5.671135783573847e-4,0.09891235779573085,0.10113544302289179
pinwar,0.10008628496286928,7.856553895380349e-4,0.09854640039937473,0.10162616952636383
plsvir,0.10001294743774379,0.001315967463786604,0.09743365120872205,0.10259224366676553
prafal,0.10001417072082444,5.600072505238432e-4,0.0989165565097977,0.10111178493185118
prawar,0.09996049145364959,9.81013616711499e-4,0.09803770476489505,0.10188327814240412
prowar,0.1002300246320782,0.0017329506368238923,0.09683344138390337,0.10362660788025302
purfin,0.09998732793471068,6.086625450122159e-4,0.09879434934648675,0.10118030652293462
purgal2,0.10088540947516775,0.00438909891036309,0.0922827756108561,0.1094880433394794
purmar,0.10138518939115326,0.020572925523262967,0.06106225536555785,0.14170812341674868
pursan,0.10002760176220989,0.02647957404329905,0.04812763663734375,0.15192756688707604
pygnut,0.0999588321433426,0.002410155994400536,0.09523492639431755,0.10468273789236765
pyrrhu,0.09963039742977373,0.00240450537500855,0.09491756689475697,0.10434322796479048
rebmer,0.1008914510898712,0.012210494341236704,0.07695888218104727,0.12482401999869513
rebnut,0.10002777976196918,5.91941369651824e-4,0.09886757467745161,0.10118798484648675
rebsap,0.09972296249399108,0.0018943780011890926,0.09600998161166047,0.1034359433763217
rebwoo,0.10004367083076125,5.313221156211974e-4,0.09900227948414371,0.1010850621773788
recwoo,0.09980352158996866,0.006568786187986974,0.08692870066151419,0.11267834251842314
