species,avg,stdev,lower95,upper95
moublu,0.3700020703045385,0.0010010169614762354,0.3680400770600451,0.37196406354903194
mouchi,0.36998670746932666,0.0017967649601299974,0.3664650481474719,0.37350836679118143
moudov,0.3700464688068569,5.707835293855214e-4,0.36892773308926124,0.3711652045244525
mouplo,0.3696922586696076,0.010397595445920177,0.34931297159560404,0.39007154574361114
mouqua,0.37000470253056617,0.004084290947397695,0.3619994922736667,0.37800991278746565
mouwar,0.3700673018687504,0.002278309214245148,0.36560181580882994,0.3745327879286709
naswar,0.3700318542507946,8.673065132298101e-4,0.36833193348486415,0.37173177501672505
nopowl,0.37001101595747465,0.0025663576873479967,0.3649809548902726,0.3750410770246767
norbob,0.370000868631583,0.0012504012749389275,0.3675500821327027,0.3724516551304633
norcar,0.37001354082881605,6.915755629183204e-4,0.3686580527254961,0.37136902893213597
norfli,0.3700112766257885,3.4090352164471103e-4,0.3693431057233648,0.37067944752821214
norgos,0.36999782655414487,9.651697239909608e-4,0.3681060938951226,0.37188955921316713
norhar2,0.3700059642471644,7.622563878693079e-4,0.3685119417269406,0.37149998676738827
normoc,0.3700084842199075,7.79145916703878e-4,0.3684813582231679,0.3715356102166471
norpar,0.37000999162248416,0.0010649057309538403,0.36792277638981463,0.3720972068551537
norpin,0.36997534673462323,0.0023837686146189014,0.36530316024997017,0.3746475332192763
norsho,0.36999952337072955,0.004182090198730519,0.36180262658121776,0.37819642016024135
norshr4,0.37002565300413937,8.085607359765888e-4,0.3684408739616252,0.3716104320466535
norwat,0.37001478008387945,9.57548091190207e-4,0.3681379858251466,0.3718915743426123
nrwswa,0.36999083143262834,0.0015166812691658424,0.3670181361450633,0.3729635267201934
nstspa,0.3699249143429443,0.002445253486579516,0.3651322175092484,0.37471761117664015
nswowl,0.3700606444103536,0.0015691735178670974,0.36698506431533406,0.3731362245053731
nutwoo,0.37005706104206,0.00483191240260222,0.36058651273295966,0.3795276093511603
oaktit,0.3701324885156437,0.0053801482971195976,0.35958739785328925,0.3806775791779981
olispa,0.37009991119423,0.005017000640069612,0.36026658993969357,0.3799332324487665
olsfly,0.3699935057326511,8.081894858018443e-4,0.3684094543404795,0.3715775571248227
orcori,0.3700333329578041,8.100596275797034e-4,0.3684456160877479,0.3716210498278603
orcwar,0.36999351700199135,5.986477056111861e-4,0.36882016749899343,0.37116686650498926
osprey,0.3700755299321359,0.0026318862923254654,0.364917032799178,0.3752340270650938
ovenbi1,0.3700900459532298,0.0013799956820677466,0.36738525441637704,0.3727948374900826
pacwre1,0.36987959248431795,0.002713367894319078,0.36456139141145255,0.37519779355718336
pagplo,0.3684405841236679,0.03829587526240757,0.2933806686093491,0.44350049963798677
paibun,0.37004948135944343,0.0017135506280503837,0.36669092212846466,0.3734080405904222
palwar,0.3700162456337237,0.0013696849879971742,0.36733166305724924,0.3727008282101982
pasfly,0.36986947684441185,0.002515552299138237,0.3649389943381009,0.3747999593507228
pecsan,0.3700077567368861,0.0037031469933499757,0.36274958862992013,0.377265924843852
perfal,0.3699439606011044,0.0014369661819734498,0.36712750688443646,0.37276041431777235
phaino,0.37023496231137576,0.0033137557605595995,0.36374000102067894,0.3767299236020726
phivir,0.3700569778479779,9.523321622285337e-4,0.36819040681001,0.37192354888594586
pibgre,0.370058450331338,0.001409933602480358,0.3672949804704765,0.3728219201921995
pilwoo,0.3700001287341913,9.200365272422805e-4,0.3681968571407964,0.3718034003275862
pingro,0.36996262897366033,0.0013840596917021606,0.3672498719779241,0.3726753859693966
pinjay,0.3701237002044008,0.002689966978180313,0.36485136492716735,0.3753960354816342
