species_code,sum
allhum,0.31611533252517887
amgplo,0.09868943711012629
bacspa,0.8458710585573357
baispa,0.2961222832369472
benthr,0.20381588840582765
bkbcuc,0.5455413064876748
bkcspa,0.4132247441118224
blksco2,0.5474512315868607
blkswi,0.3868746366887734
boboli,0.3481069012005279
bubsan,0.23761516817606998
canwar,0.563261340507359
cerwar,0.905724925324904
chclon,0.3737635058380003
chiswi,0.5705569764451646
clagre,0.3497653353426049
easwpw1,0.8333756885964823
evegro,0.5484310745222755
gbbgul,0.7828427081182969
gowwar,0.6446658741681199
grawar,0.4325946891012151
harspa,0.42841975762391504
henspa,0.5028802964513931
hudgod,0.19622783837410757
kineid,0.13054724180386773
kinrai4,0.4553549046414074
lecspa,0.2724867863116056
lecthr,0.062419924660161996
lesyel,0.143280481282732
lobdow,0.1764757900890761
mcclon,0.3327938142759217
motduc,0.3466134733469133
mouplo,0.20910366646141654
mouwar,0.5768765730780281
olsfly,0.34914608666769403
pecsan,0.1171791187637665
pinjay,0.14024902677424933
prawar,0.790738553961853
redkno,0.48550652142268935
rehwoo,0.5497888786441438
rocsan,0.4225549073476853
rudtur,0.29050892932539885
rufhum,0.3666277206126479
saggro,0.11915513109596532
semsan,0.20997599343692908
shbdow,0.30915482329980465
snoowl1,0.134558670045827
sprpip,0.338802627784596
stisan,0.21056892225968235
surfbi,0.5570263051730535
tribla,0.644990257552081
wantat1,0.0783409955641563
wesgre,0.5137682676930998
whimbr,0.1731032450761587
woothr,0.7499525960351314
yebloo,0.06732580077615213
yebmag,0.5757564406521851
