species_code,sum
allhum,0.36232705619649863
amgplo,0.0768398631435875
bacspa,0.6784064929363609
baispa,0.6032963817152428
benthr,5.472912280310993e-4
bkbcuc,0.7471611243008195
bkcspa,0.263619639839213
blksco2,0.052521815296774965
blkswi,0.7965519338702194
boboli,0.39303936692558517
bubsan,0.0763659171586113
canwar,0.7730581980017268
cerwar,0.9364766220398835
chclon,0.35456673280633494
chiswi,0.562219620488845
clagre,0.2682841227899344
easwpw1,0.8774161790841917
evegro,0.8824583051923535
gbbgul,0.18900414337401905
gowwar,0.7729532234467011
grawar,0.6513718626260685
harspa,0.371898730178414
henspa,0.4810841996032943
hudgod,0.19634533769465684
kineid,2.8252184485666465e-4
kinrai4,0.7264506283105594
lecspa,0.2523894052232234
lecthr,5.862228899786714e-4
lesyel,0.1797597706034593
lobdow,0.17284564665228638
mcclon,0.3072081043927448
motduc,0.4650002848833523
mouplo,0.14429163943017898
mouwar,0.8012516283019839
olsfly,0.5250786038308237
pecsan,0.12076182425853296
pinjay,0.12678334846017947
prawar,0.7545228232173755
redkno,0.24175746875654663
rehwoo,0.5158778849330039
rocsan,0.03707174816482317
rudtur,0.16777214840636967
rufhum,0.5685351218099547
saggro,0.6675812869589581
semsan,0.2726257001389385
shbdow,0.33759203420317835
snoowl1,0.16207107230155426
sprpip,0.43325870756784324
stisan,0.23346648609678386
surfbi,0.09432079160586682
tribla,0.030304235926905676
wantat1,0.04784124931717315
wesgre,0.4835739079566215
whimbr,0.11708613701821147
woothr,0.7526193762609017
yebloo,0.006384482284019555
yebmag,0.27563281023321906
