species_code,sum
burowl,0.39743786156539884
casspa,0.1252297468287522
clcspa,0.3782006924123453
dickci,0.29787263156755744
easkin,0.5069335007850453
easmea,0.36748647827779335
ferhaw,0.33781469839225897
graspa,0.5247966851028844
grpchi,0.6788112815578344
horlar,0.2658221422125341
larbun,0.25384109087958256
larspa,0.30306453834544467
lobcur,0.15728938885733162
logshr,0.23585224212565237
savspa,0.2960895507863608
sctfly,0.2505254401085475
sedwre1,0.3381544499985739
shtgro,0.6778609293690394
swahaw,0.24924240486183313
uplsan,0.3504751440968299
vesspa,0.39227604356366286
weskin,0.2206201187579645
wesmea,0.432909858081268
