species_code,sum
abetow,0.010560188995441422
annhum,0.2997142478473265
astfly,0.0540260312337544
belspa2,0.06160919492399586
belvir,0.15075915804706952
bewwre,0.09696718280192229
bktgna,0.001002485067147063
bktspa,0.0015633475486347415
blctit4,0.040086955019432935
bncfly,0.009179595421898057
brespa,0.06062547613774072
brocow,0.015746424905529466
cacwre,2.9214045969183644e-4
calqua,0.2420425994599782
calthr,0.41683290957803365
caltow,0.37055680683772607
cantow,0.002549139226630359
canwre,0.10853489590146381
cavswa,0.03666564948369633
chirav,0.001329331744443607
cogdov,0.17790532085373362
compoo,0.17252468330529314
coshum,0.043205908597464315
coukin,0.019188433793594584
crithr,0.0013626822110381909
cubthr,5.369608621260247e-4
gamqua,0.0011513172585182474
gilfli,5.425620838650502e-5
gilwoo,8.5954256610421e-4
gnttow,0.1834128029036861
gofwoo,0.01140164701178037
greroa,0.02633791846747613
grnjay,0.011819541417935397
hooori,0.02400849455000298
hrshaw,0.0040858326432413605
incdov,0.02939990765833045
labwoo,0.014541746826260749
lawgol,0.22320082259103913
lesnig,0.0030250466545886923
lobthr,0.014920533021722804
lucwar,0.001972403429476799
olispa,0.011335036418131494
phaino,0.03132758048455153
prafal,0.10840515268567685
pyrrhu,0.0031163855729063883
rocwre,0.09881311044040064
rucspa,0.07229208661162723
sagspa1,0.010572304194755633
sagthr,0.04098237909113556
scaqua,1.8734457898972323e-4
varbun,9.954834258678602e-4
verdin,0.0017312448737811792
verfly,0.017293453804512637
whtswi,0.1437565198498758
whwdov,0.014164091257839462
wrenti,0.6908351344086441
y00678,0.03942079042683466
